product_code;active;name;price;vat;unit;category;barcode;producer;currency;other_price;pkwiu;weight;gauge;priority;short_description;description;price_wholesale;price_special;manual_historical_price;manual_historical_price_wholesale;manual_historical_price_special;price_buying;stock;stock_warnlevel;package;availability;delivery;views;"images 1";"images 2";"images 3";"images 4";rank;rank_votes;seo_title;seo_description;seo_keywords;seo_url;booster;producer_code;warehouse_code;length;width;height
SME35P;1;"ASF(X14) Wiert. Metal Elastic SME    3,5/P (10)";36.48;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288510101;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X14) Wiert. Metal Elastic SME    3,5/P (10)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w<br/>wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";36.48;36.48;;;;0.00;13;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27955.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27956.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27957.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27958.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SME4P;1;"ASF(X14) Wiert. Metal Elastic SME    4,0/P (10)";36.04;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288508979;Starfix;PLN;0.00;25.73.40.0;0.01;;0;"ASF(X14) Wiert. Metal Elastic SME    4,0/P (10)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w<br/>wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";36.04;36.04;;;;0.00;43;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27959.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27960.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27961.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27962.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SME5P;1;"ASF(X14) Wiert. Metal Elastic SME    5,0/P (10)";48.56;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288508986;Starfix;PLN;0.00;25.73.40.0;0.01;;0;"ASF(X14) Wiert. Metal Elastic SME    5,0/P (10)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w<br/>wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";48.56;48.56;;;;0.00;48;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27963.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27964.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27965.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27966.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SME6P;1;"ASF(X14) Wiert. Metal Elastic SME    6,0/P (10)";60.78;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288508993;Starfix;PLN;0.00;25.73.40.0;0.01;;0;"ASF(X14) Wiert. Metal Elastic SME    6,0/P (10)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w<br/>wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";60.78;60.78;;;;0.00;11;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27967.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27968.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27969.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27970.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SME7P;0;"ASF(X14) Wiert. Metal Elastic SME    7,0/P (10)";75.29;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509006;Starfix;PLN;0.00;25.73.40.0;0.02;;0;"ASF(X14) Wiert. Metal Elastic SME    7,0/P (10)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w<br/>wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";75.29;75.29;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27971.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27972.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27973.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27974.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SME8P;0;"ASF(X14) Wiert. Metal Elastic SME    8,0/P (10)";92.67;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509013;Starfix;PLN;0.00;25.73.40.0;0.03;;0;"ASF(X14) Wiert. Metal Elastic SME    8,0/P (10)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w<br/>wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";92.67;92.67;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27975.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27976.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27977.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27978.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SME9P;0;"ASF(X14) Wiert. Metal Elastic SME    9,0/P (10)";111.34;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509020;Starfix;PLN;0.00;25.73.40.0;0.04;;0;"ASF(X14) Wiert. Metal Elastic SME    9,0/P (10)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w<br/>wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";111.34;111.34;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27979.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27980.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27981.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27982.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SME10P;1;"ASF(X14) Wiert. Metal Elastic SME   10,0/P (10)";133.91;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509037;Starfix;PLN;0.00;25.73.40.0;0.05;;0;"ASF(X14) Wiert. Metal Elastic SME   10,0/P (10)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w<br/>wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";133.91;133.91;;;;0.00;18;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27983.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27984.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27985.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27986.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP105;1;"ASF(X15) Wiert. Metal Elastic  10,5 podt.9,5 (1)";30.11;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509044;Starfix;PLN;0.00;25.73.40.0;0.06;;0;"ASF(X15) Wiert. Metal Elastic  10,5 podt.9,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";30.11;30.11;;;;0.00;7;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27987.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27988.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27989.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27990.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP11;1;"ASF(X15) Wiert. Metal Elastic  11,0 podt.9,5 (1)";30.72;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509051;Starfix;PLN;0.00;25.73.40.0;0.07;;0;"ASF(X15) Wiert. Metal Elastic  11,0 podt.9,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";30.72;30.72;;;;0.00;9;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27991.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27992.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27993.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27994.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP115;1;"ASF(X15) Wiert. Metal Elastic  11,5 podt.9,5 (1)";32.82;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509068;Starfix;PLN;0.00;25.73.40.0;0.07;;0;"ASF(X15) Wiert. Metal Elastic  11,5 podt.9,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";32.82;32.82;;;;0.00;8;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27995.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27996.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27997.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27998.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP12;1;"ASF(X15) Wiert. Metal Elastic  12,0 podt.9,5 (1)";33.19;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509075;Starfix;PLN;0.00;25.73.40.0;0.08;;0;"ASF(X15) Wiert. Metal Elastic  12,0 podt.9,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";33.19;33.19;;;;0.00;22;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/27999.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28000.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28001.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28002.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP125;1;"ASF(X15) Wiert. Metal Elastic  12,5 podt.9,5 (1)";35.81;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509082;Starfix;PLN;0.00;25.73.40.0;0.08;;0;"ASF(X15) Wiert. Metal Elastic  12,5 podt.9,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";35.81;35.81;;;;0.00;5;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28003.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28004.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28005.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28006.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP13;1;"ASF(X15) Wiert. Metal Elastic  13,0 podt.9,5 (1)";35.81;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509099;Starfix;PLN;0.00;25.73.40.0;0.09;;0;"ASF(X15) Wiert. Metal Elastic  13,0 podt.9,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";35.81;35.81;;;;0.00;10;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28007.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28008.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28009.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28010.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP135;1;"ASF(X15) Wiert. Metal Elastic  13,5 podt.9,5 (1)";49.22;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509105;Starfix;PLN;0.00;25.73.40.0;0.11;;0;"ASF(X15) Wiert. Metal Elastic  13,5 podt.9,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";49.22;49.22;;;;0.00;5;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28011.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28012.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28013.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28014.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP14;1;"ASF(X15) Wiert. Metal Elastic  14,0 podt.9,5 (1)";50.54;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509112;Starfix;PLN;0.00;25.73.40.0;0.11;;0;"ASF(X15) Wiert. Metal Elastic  14,0 podt.9,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";50.54;50.54;;;;0.00;4;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28015.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28016.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28017.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28018.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP145;1;"ASF(X15) Wiert. Metal Elastic  14,5 podt.9,5 (1)";55.38;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509129;Starfix;PLN;0.00;25.73.40.0;0.13;;0;"ASF(X15) Wiert. Metal Elastic  14,5 podt.9,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";55.38;55.38;;;;0.00;9;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28019.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28020.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28021.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28022.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP15;1;"ASF(X15) Wiert. Metal Elastic  15,0 podt.9,5 (1)";57.04;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509136;Starfix;PLN;0.00;25.73.40.0;0.14;;0;"ASF(X15) Wiert. Metal Elastic  15,0 podt.9,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";57.04;57.04;;;;0.00;7;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28023.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28024.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28025.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28026.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP155;1;"ASF(X15) Wiert. Metal Elastic  15,5 podt.9,5 (1)";66.92;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509143;Starfix;PLN;0.00;25.73.40.0;0.15;;0;"ASF(X15) Wiert. Metal Elastic  15,5 podt.9,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";66.92;66.92;;;;0.00;14;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28027.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28028.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28029.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28030.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP17;1;"ASF(X15) Wiert. Metal Elastic  17,0 podt.12,5 (1)";87.02;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509174;Starfix;PLN;0.00;25.73.40.0;0.2;;0;"ASF(X15) Wiert. Metal Elastic  17,0 podt.12,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";87.02;87.02;;;;0.00;4;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28031.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28032.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28033.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28034.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP16;1;"ASF(X15) Wiert. Metal Elastic  16,0 podt.9,5 (1)";66.92;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509150;Starfix;PLN;0.00;25.73.40.0;0.19;;0;"ASF(X15) Wiert. Metal Elastic  16,0 podt.9,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";66.92;66.92;;;;0.00;1;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28035.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28036.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28037.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28038.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP165;0;"ASF(X15) Wiert. Metal Elastic  16,5 podt.12,5 (1)";81.83;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509167;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X15) Wiert. Metal Elastic  16,5 podt.12,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";81.83;81.83;;;;0.00;0;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28039.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28040.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28041.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28042.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP18;1;"ASF(X15) Wiert. Metal Elastic  18,0 podt.12,5 (1)";94.13;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509181;Starfix;PLN;0.00;25.73.40.0;0.23;;0;"ASF(X15) Wiert. Metal Elastic  18,0 podt.12,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";94.13;94.13;;;;0.00;13;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28043.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28044.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28045.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28046.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP19;1;"ASF(X15) Wiert. Metal Elastic  19,0 podt.12,5 (1)";125.80;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509198;Starfix;PLN;0.00;25.73.40.0;0.26;;0;"ASF(X15) Wiert. Metal Elastic  19,0 podt.12,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";125.80;125.80;;;;0.00;3;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28047.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28048.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28049.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28050.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMEP20;1;"ASF(X15) Wiert. Metal Elastic  20,0 podt.12,5 (1)";139.56;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SME do metalu - elastyczne";5902288509204;Starfix;PLN;0.00;25.73.40.0;0.3;;0;"ASF(X15) Wiert. Metal Elastic  20,0 podt.12,5 (1)";"Uniwersalne wiertła do metalu o wysokiej elastyczności. Bardzo dobrze nadają się do zastosowania w wiertarkach ręcznych, do obróbki stali stopowej i niestopowej.";139.56;139.56;;;;0.00;13;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28051.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28052.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28053.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28054.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC361;1;"ASF(X16) Wiert. Metal Cobalt SMC  3,0x61 (1)";12.78;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509211;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC  3,0x61 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";12.78;12.78;;;;0.00;66;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28055.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28056.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28057.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28058.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC3265;1;"ASF(X16) Wiert. Metal Cobalt SMC  3,2x65 (1)";14.03;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509228;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC  3,2x65 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";14.03;14.03;;;;0.00;6;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28059.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28060.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28061.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28062.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
SMC3570;1;"ASF(X16) Wiert. Metal Cobalt SMC  3,5x70 (1)";14.03;23%;szt.;"WIERTŁA I OSPRZĘT DO KUCIA > STARFIX > SMC utwardzane do metalu";5902288509235;Starfix;PLN;0.00;25.73.40.0;0;;0;"ASF(X16) Wiert. Metal Cobalt SMC  3,5x70 (1)";"Wiertła do metalu z 5%-ową zawartością<br/>kobaltu charakteryzujące się wysoką odpornością termiczną, do wiercenia w materiałach wysokostopowych. Polecane do stali nierdzewnych.";14.03;14.03;;;;0.00;30;;0;auto;;;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28063.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28064.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28065.png;https://sklep608573.shoparena.pl/console/image/resize/nowatermark/1/type/productGfx/image/28066.jpg;0;0;;;;;;;;0.0000;0.0000;0.0000
